committee,id,place_name,jew,pal,coop,cluster,place_id,box,bloc,elligible,voters,illegal,legal,AMT,B,G,D,WM,T,KN,L,MHL,MRC,AM,PH,SS,others,prop_voters,p_AMT,p_B,p_G,p_D,p_WM,p_T,p_KN,p_L,p_MHL,p_MRC,p_AM,p_PH,p_SS,p_others
7,3052,JIPH,1,1,0,,4000,200,200,611,345,0,345,28,0,0,2,3,13,37,20,53,24,0,152,5,8,0.564648118,0.08115942,0,0,0.005797101,0.008695652,0.037681159,0.107246377,0.057971014,0.153623188,0.069565217,0,0.44057971,0.014492754,0.023188406
7,3053,JIPH,1,1,0,,4000,262,42,450,256,1,255,17,0,0,1,0,6,34,26,60,11,0,93,1,6,0.566666667,0.066666667,0,0,0.003921569,0,0.023529412,0.133333333,0.101960784,0.235294118,0.043137255,0,0.364705882,0.003921569,0.023529412
7,3054,JIPH,1,1,0,,4000,273.1,2,631,398,1,397,22,3,4,2,4,15,60,12,85,38,1,144,1,6,0.629160063,0.055415617,0.007556675,0.010075567,0.005037783,0.010075567,0.037783375,0.151133501,0.0302267,0.214105793,0.095717884,0.002518892,0.362720403,0.002518892,0.01511335
7,3055,JIPH,1,1,0,,4000,273.2,2,631,381,0,381,35,3,2,3,1,16,63,19,59,33,0,144,1,2,0.603803487,0.091863517,0.007874016,0.005249344,0.007874016,0.002624672,0.041994751,0.165354331,0.049868766,0.154855643,0.086614173,0,0.377952756,0.002624672,0.005249344
7,3056,JIPH,1,1,0,,4000,273.3,2,631,369,0,369,26,3,1,0,2,11,52,19,64,46,1,131,4,9,0.584786054,0.070460705,0.008130081,0.002710027,0,0.005420054,0.029810298,0.140921409,0.051490515,0.173441734,0.124661247,0.002710027,0.35501355,0.010840108,0.024390244
7,3057,JIPH,1,1,0,,4000,273.4,2,631,400,4,396,43,3,0,1,2,14,49,23,50,26,0,176,1,8,0.627575277,0.108585859,0.007575758,0,0.002525253,0.005050505,0.035353535,0.123737374,0.058080808,0.126262626,0.065656566,0,0.444444444,0.002525253,0.02020202
7,3058,JIPH,1,1,0,,4000,273.5,2,631,400,1,399,38,4,2,2,3,9,54,11,56,32,0,178,1,9,0.632329635,0.095238095,0.010025063,0.005012531,0.005012531,0.007518797,0.022556391,0.135338346,0.027568922,0.140350877,0.080200501,0,0.446115288,0.002506266,0.022556391
7,3059,JIPH,1,1,0,,4000,364,42,574,413,1,412,25,6,0,0,1,23,47,24,66,25,2,186,2,5,0.717770035,0.060679612,0.014563107,0,0,0.002427184,0.055825243,0.11407767,0.058252427,0.160194175,0.060679612,0.004854369,0.451456311,0.004854369,0.012135922
7,3060,JIPH,1,1,0,,4000,365,262,600,175,3,172,11,4,0,0,0,2,17,30,42,9,0,56,1,0,0.286666667,0.063953488,0.023255814,0,0,0,0.011627907,0.098837209,0.174418605,0.244186047,0.052325581,0,0.325581395,0.005813953,0
7,3061,JIPH,1,1,0,,4000,425,274,606,438,1,437,32,3,0,1,4,18,85,12,103,17,0,154,5,3,0.721122112,0.073226545,0.006864989,0,0.00228833,0.009153318,0.041189931,0.194508009,0.027459954,0.235697941,0.038901602,0,0.352402746,0.011441648,0.006864989
7,3062,JIPH,1,1,0,,4000,428,274,675,515,0,515,21,2,1,1,2,24,76,14,134,20,1,207,7,5,0.762962963,0.040776699,0.003883495,0.001941748,0.001941748,0.003883495,0.046601942,0.147572816,0.027184466,0.260194175,0.038834951,0.001941748,0.401941748,0.013592233,0.009708738
7,3063,JIPH,1,1,0,,4000,429,218,545,407,0,407,17,3,0,2,0,14,68,14,82,20,0,179,4,4,0.746788991,0.041769042,0.007371007,0,0.004914005,0,0.034398034,0.167076167,0.034398034,0.201474201,0.049140049,0,0.43980344,0.00982801,0.00982801
7,3064,JIPH,1,1,0,,4000,434,275,681,482,2,480,22,1,2,0,1,24,90,8,107,16,1,191,3,14,0.704845815,0.045833333,0.002083333,0.004166667,0,0.002083333,0.05,0.1875,0.016666667,0.222916667,0.033333333,0.002083333,0.397916667,0.00625,0.029166667
7,3065,JIPH,1,1,0,,4000,461.1,108,682,459,0,459,31,6,1,0,3,18,65,31,88,21,2,174,9,10,0.673020528,0.067538126,0.013071895,0.002178649,0,0.006535948,0.039215686,0.1416122,0.067538126,0.191721133,0.045751634,0.004357298,0.379084967,0.019607843,0.021786492
7,3066,JIPH,1,1,0,,4000,461.2,108,682,453,0,453,30,3,0,3,1,16,73,26,76,25,0,196,1,3,0.664222874,0.066225166,0.006622517,0,0.006622517,0.002207506,0.035320088,0.161147903,0.057395143,0.167770419,0.055187638,0,0.432671082,0.002207506,0.006622517
7,3067,JIPH,1,1,0,,4000,461.3,108,682,433,3,430,39,4,0,1,3,15,67,29,64,20,1,175,1,11,0.630498534,0.090697674,0.009302326,0,0.002325581,0.006976744,0.034883721,0.155813953,0.06744186,0.148837209,0.046511628,0.002325581,0.406976744,0.002325581,0.025581395
7,3068,JIPH,1,1,0,,4000,461.4,108,679,435,3,432,25,3,0,0,1,6,73,37,53,27,2,203,0,2,0.63622975,0.05787037,0.006944444,0,0,0.002314815,0.013888889,0.168981481,0.085648148,0.122685185,0.0625,0.00462963,0.469907407,0,0.00462963
7,3069,JIPH,1,1,0,,4000,169,223,606,466,1,465,38,7,1,2,3,20,79,28,59,39,0,180,6,3,0.767326733,0.08172043,0.015053763,0.002150538,0.004301075,0.006451613,0.043010753,0.169892473,0.060215054,0.12688172,0.083870968,0,0.387096774,0.012903226,0.006451613
7,3070,JIPH,1,1,0,,4000,171.1,241,352,265,1,264,24,4,0,0,2,3,45,5,46,23,0,104,1,7,0.75,0.090909091,0.015151515,0,0,0.007575758,0.011363636,0.170454545,0.018939394,0.174242424,0.087121212,0,0.393939394,0.003787879,0.026515152
7,3071,JIPH,1,1,0,,4000,171.2,241,351,256,0,256,13,4,1,0,1,9,38,16,43,17,0,111,1,2,0.729344729,0.05078125,0.015625,0.00390625,0,0.00390625,0.03515625,0.1484375,0.0625,0.16796875,0.06640625,0,0.43359375,0.00390625,0.0078125
7,3072,JIPH,1,1,0,,4000,172.1,96,569,363,1,362,23,11,3,2,6,11,45,16,70,24,0,135,6,10,0.636203866,0.063535912,0.03038674,0.008287293,0.005524862,0.016574586,0.03038674,0.124309392,0.044198895,0.193370166,0.066298343,0,0.372928177,0.016574586,0.027624309
7,3073,JIPH,1,1,0,,4000,172.2,96,568,367,3,364,29,12,0,1,3,11,59,16,61,31,0,134,3,4,0.64084507,0.07967033,0.032967033,0,0.002747253,0.008241758,0.03021978,0.162087912,0.043956044,0.167582418,0.085164835,0,0.368131868,0.008241758,0.010989011
7,3074,JIPH,1,1,0,,4000,179,9,484,345,2,343,18,2,0,0,0,10,57,19,50,22,0,157,1,7,0.708677686,0.052478134,0.005830904,0,0,0,0.029154519,0.166180758,0.055393586,0.145772595,0.064139942,0,0.457725948,0.002915452,0.020408163
7,3075,JIPH,1,1,0,,4000,181.1,43,559,381,1,380,19,3,0,0,2,11,56,17,59,35,0,166,3,9,0.679785331,0.05,0.007894737,0,0,0.005263158,0.028947368,0.147368421,0.044736842,0.155263158,0.092105263,0,0.436842105,0.007894737,0.023684211
7,3076,JIPH,1,1,0,,4000,181.2,43,559,351,0,351,25,3,6,1,3,22,59,9,47,35,0,131,2,8,0.627906977,0.071225071,0.008547009,0.017094017,0.002849003,0.008547009,0.062678063,0.168091168,0.025641026,0.133903134,0.0997151,0,0.373219373,0.005698006,0.022792023
7,3077,JIPH,1,1,0,,4000,181.3,43,559,362,0,362,27,5,0,0,4,10,53,19,64,19,0,155,2,4,0.647584973,0.074585635,0.013812155,0,0,0.011049724,0.027624309,0.14640884,0.052486188,0.17679558,0.052486188,0,0.428176796,0.005524862,0.011049724
7,3078,JIPH,1,1,0,,4000,181.4,43,557,369,2,367,27,5,4,1,4,24,50,11,41,42,0,148,1,9,0.658886894,0.073569482,0.013623978,0.010899183,0.002724796,0.010899183,0.065395095,0.136239782,0.029972752,0.111716621,0.114441417,0,0.403269755,0.002724796,0.024523161
7,3079,JIPH,1,1,0,,4000,187,9,560,369,0,369,49,3,1,1,1,11,53,16,55,23,1,143,3,9,0.658928571,0.132791328,0.008130081,0.002710027,0.002710027,0.002710027,0.029810298,0.143631436,0.043360434,0.149051491,0.062330623,0.002710027,0.387533875,0.008130081,0.024390244
7,3080,JIPH,1,1,0,,4000,190,211,507,380,2,378,21,1,1,2,3,10,81,13,60,20,0,155,2,9,0.74556213,0.055555556,0.002645503,0.002645503,0.005291005,0.007936508,0.026455026,0.214285714,0.034391534,0.158730159,0.052910053,0,0.41005291,0.005291005,0.023809524
7,3081,JIPH,1,1,0,,4000,192.1,263,617,340,0,340,33,8,1,0,0,20,30,13,52,23,2,148,4,6,0.551053485,0.097058824,0.023529412,0.002941176,0,0,0.058823529,0.088235294,0.038235294,0.152941176,0.067647059,0.005882353,0.435294118,0.011764706,0.017647059
7,3082,JIPH,1,1,0,,4000,192.2,263,617,322,3,319,23,3,1,4,1,20,42,16,38,31,0,131,3,6,0.517017828,0.072100313,0.009404389,0.003134796,0.012539185,0.003134796,0.062695925,0.131661442,0.05015674,0.119122257,0.097178683,0,0.410658307,0.009404389,0.018808777
7,3083,JIPH,1,1,0,,4000,192.3,263,617,329,0,329,30,3,2,2,1,20,38,18,52,33,1,124,1,4,0.533225284,0.09118541,0.009118541,0.006079027,0.006079027,0.003039514,0.060790274,0.11550152,0.054711246,0.158054711,0.100303951,0.003039514,0.376899696,0.003039514,0.012158055
7,3084,JIPH,1,1,0,,4000,192.4,263,617,346,0,346,32,6,6,0,1,18,33,13,49,35,0,147,1,5,0.560777958,0.092485549,0.01734104,0.01734104,0,0.002890173,0.052023121,0.095375723,0.037572254,0.141618497,0.101156069,0,0.424855491,0.002890173,0.014450867
7,3085,JIPH,1,1,0,,4000,194.1,6,664,380,0,380,30,6,0,1,3,13,69,12,73,31,1,137,1,3,0.572289157,0.078947368,0.015789474,0,0.002631579,0.007894737,0.034210526,0.181578947,0.031578947,0.192105263,0.081578947,0.002631579,0.360526316,0.002631579,0.007894737
7,3086,JIPH,1,1,0,,4000,194.2,6,664,395,1,394,30,7,0,2,2,15,48,8,67,24,2,186,1,2,0.593373494,0.076142132,0.017766497,0,0.005076142,0.005076142,0.038071066,0.121827411,0.020304569,0.170050761,0.060913706,0.005076142,0.472081218,0.002538071,0.005076142
7,3087,JIPH,1,1,0,,4000,194.3,6,664,409,2,407,34,3,3,2,4,17,58,21,52,40,0,166,3,4,0.612951807,0.083538084,0.007371007,0.007371007,0.004914005,0.00982801,0.041769042,0.142506143,0.051597052,0.127764128,0.098280098,0,0.407862408,0.007371007,0.00982801
7,3088,JIPH,1,1,0,,4000,194.4,6,664,376,0,376,27,3,1,1,2,19,56,12,58,23,0,165,1,8,0.56626506,0.071808511,0.007978723,0.002659574,0.002659574,0.005319149,0.050531915,0.14893617,0.031914894,0.154255319,0.061170213,0,0.438829787,0.002659574,0.021276596
7,3089,JIPH,1,1,0,,4000,194.5,6,664,431,0,431,30,8,1,2,4,15,53,24,62,36,2,184,1,9,0.649096386,0.069605568,0.018561485,0.002320186,0.004640371,0.009280742,0.034802784,0.122969838,0.055684455,0.143851508,0.083526682,0.004640371,0.426914153,0.002320186,0.020881671
7,3090,JIPH,1,1,0,,4000,194.6,6,661,406,0,406,42,6,4,1,2,14,54,20,63,30,0,160,1,9,0.614220877,0.103448276,0.014778325,0.009852217,0.002463054,0.004926108,0.034482759,0.133004926,0.049261084,0.155172414,0.073891626,0,0.39408867,0.002463054,0.022167488
7,3091,JIPH,1,1,0,,4000,197.1,257,661,458,0,458,18,7,1,0,4,15,68,22,78,35,0,195,5,10,0.692889561,0.03930131,0.015283843,0.002183406,0,0.008733624,0.032751092,0.148471616,0.048034934,0.170305677,0.076419214,0,0.425764192,0.010917031,0.021834061
7,3092,JIPH,1,1,0,,4000,197.2,257,661,444,2,442,32,9,0,0,0,22,62,23,90,30,1,161,1,11,0.668683812,0.07239819,0.020361991,0,0,0,0.049773756,0.140271493,0.052036199,0.20361991,0.067873303,0.002262443,0.364253394,0.002262443,0.024886878
7,3093,JIPH,1,1,0,,4000,269,9,677,493,2,491,19,7,1,0,2,30,80,30,78,14,0,226,0,4,0.725258493,0.038696538,0.014256619,0.00203666,0,0.00407332,0.061099796,0.16293279,0.061099796,0.15885947,0.028513238,0,0.460285132,0,0.00814664
7,3094,JIPH,1,1,0,,4000,359,9,507,376,2,374,36,1,0,0,1,5,75,14,58,13,0,165,2,4,0.737672584,0.096256684,0.002673797,0,0,0.002673797,0.013368984,0.200534759,0.037433155,0.155080214,0.034759358,0,0.441176471,0.005347594,0.010695187
7,3095,JIPH,1,1,0,,4000,363,9,547,380,0,380,20,2,2,1,1,10,68,15,60,16,1,180,1,3,0.694698355,0.052631579,0.005263158,0.005263158,0.002631579,0.002631579,0.026315789,0.178947368,0.039473684,0.157894737,0.042105263,0.002631579,0.473684211,0.002631579,0.007894737
7,3096,JIPH,1,1,0,,4000,449.1,182,695,479,0,479,34,8,5,0,2,29,58,31,99,45,0,156,2,10,0.689208633,0.070981211,0.016701461,0.010438413,0,0.004175365,0.060542797,0.121085595,0.064718163,0.206680585,0.09394572,0,0.325678497,0.004175365,0.020876827
7,3097,JIPH,1,1,0,,4000,449.2,182,695,487,0,487,46,12,0,0,2,20,77,14,46,49,0,219,0,2,0.700719424,0.094455852,0.024640657,0,0,0.004106776,0.041067762,0.158110883,0.028747433,0.094455852,0.100616016,0,0.449691992,0,0.004106776
7,3098,JIPH,1,1,0,,4000,449.3,182,695,463,1,462,36,6,0,1,3,20,64,24,71,40,0,186,1,10,0.664748201,0.077922078,0.012987013,0,0.002164502,0.006493506,0.043290043,0.138528139,0.051948052,0.153679654,0.086580087,0,0.402597403,0.002164502,0.021645022
7,3099,JIPH,1,1,0,,4000,449.4,182,694,500,0,500,50,11,2,0,4,16,87,15,51,39,2,208,2,13,0.720461095,0.1,0.022,0.004,0,0.008,0.032,0.174,0.03,0.102,0.078,0.004,0.416,0.004,0.026
7,3100,JIPH,1,1,0,,4000,102.1,222,688,488,0,488,26,5,1,0,4,23,75,12,106,35,0,194,4,3,0.709302326,0.053278689,0.010245902,0.00204918,0,0.008196721,0.047131148,0.153688525,0.024590164,0.217213115,0.071721311,0,0.397540984,0.008196721,0.006147541
7,3101,JIPH,1,1,0,,4000,102.2,222,688,483,1,482,39,3,1,1,1,14,76,23,75,37,0,210,2,0,0.700581395,0.080912863,0.006224066,0.002074689,0.002074689,0.002074689,0.029045643,0.157676349,0.047717842,0.15560166,0.076763485,0,0.435684647,0.004149378,0
7,3102,JIPH,1,1,0,,4000,102.3,222,688,495,1,494,25,8,0,3,1,28,76,22,90,38,1,190,3,9,0.718023256,0.050607287,0.016194332,0,0.006072874,0.002024291,0.056680162,0.153846154,0.044534413,0.182186235,0.076923077,0.002024291,0.384615385,0.006072874,0.018218623
7,3103,JIPH,1,1,0,,4000,102.4,222,688,502,22,480,19,3,1,2,1,18,92,22,89,28,0,197,6,2,0.697674419,0.039583333,0.00625,0.002083333,0.004166667,0.002083333,0.0375,0.191666667,0.045833333,0.185416667,0.058333333,0,0.410416667,0.0125,0.004166667
7,3104,JIPH,1,1,0,,4000,102.5,222,686,472,3,469,29,1,0,1,0,19,82,27,62,36,1,206,3,2,0.683673469,0.061833689,0.002132196,0,0.002132196,0,0.040511727,0.174840085,0.057569296,0.132196162,0.076759062,0.002132196,0.439232409,0.006396588,0.004264392
7,3105,JIPH,1,1,0,,4000,173,193,645,442,2,440,27,11,0,1,4,11,68,24,58,39,0,196,0,1,0.682170543,0.061363636,0.025,0,0.002272727,0.009090909,0.025,0.154545455,0.054545455,0.131818182,0.088636364,0,0.445454545,0,0.002272727
7,3106,JIPH,1,1,0,,4000,177.1,235,534,372,0,372,13,4,0,2,1,15,51,16,82,31,0,153,2,2,0.696629213,0.034946237,0.010752688,0,0.005376344,0.002688172,0.040322581,0.137096774,0.043010753,0.220430108,0.083333333,0,0.411290323,0.005376344,0.005376344
7,3107,JIPH,1,1,0,,4000,177.2,235,534,374,0,374,19,1,1,4,2,15,56,19,85,14,0,156,1,1,0.700374532,0.050802139,0.002673797,0.002673797,0.010695187,0.005347594,0.040106952,0.14973262,0.050802139,0.227272727,0.037433155,0,0.417112299,0.002673797,0.002673797
7,3108,JIPH,1,1,0,,4000,177.3,235,534,368,1,367,23,3,0,4,3,16,62,17,58,25,0,150,1,5,0.687265918,0.0626703,0.008174387,0,0.010899183,0.008174387,0.04359673,0.16893733,0.046321526,0.158038147,0.068119891,0,0.408719346,0.002724796,0.013623978
7,3109,JIPH,1,1,0,,4000,177.4,235,534,365,0,365,26,1,0,0,0,11,59,16,50,38,0,159,1,4,0.683520599,0.071232877,0.002739726,0,0,0,0.030136986,0.161643836,0.043835616,0.136986301,0.104109589,0,0.435616438,0.002739726,0.010958904
7,3110,JIPH,1,1,0,,4000,198.1,39,650,338,2,336,14,2,1,4,1,23,47,41,86,13,0,88,4,12,0.516923077,0.041666667,0.005952381,0.00297619,0.011904762,0.00297619,0.068452381,0.139880952,0.12202381,0.255952381,0.038690476,0,0.261904762,0.011904762,0.035714286
7,3111,JIPH,1,1,0,,4000,198.2,39,650,341,2,339,21,4,0,3,1,18,41,46,58,14,2,119,0,12,0.521538462,0.061946903,0.01179941,0,0.008849558,0.002949853,0.053097345,0.120943953,0.135693215,0.171091445,0.041297935,0.005899705,0.351032448,0,0.03539823
7,3112,JIPH,1,1,0,,4000,198.3,39,650,348,1,347,17,3,1,0,3,11,53,44,61,16,0,116,6,16,0.533846154,0.048991354,0.008645533,0.002881844,0,0.008645533,0.031700288,0.152737752,0.126801153,0.175792507,0.04610951,0,0.334293948,0.017291066,0.04610951
7,3113,JIPH,1,1,0,,4000,198.4,39,650,346,2,344,15,3,1,2,0,18,42,60,79,6,0,108,2,8,0.529230769,0.043604651,0.00872093,0.002906977,0.005813953,0,0.052325581,0.122093023,0.174418605,0.229651163,0.01744186,0,0.313953488,0.005813953,0.023255814
7,3114,JIPH,1,1,0,,4000,198.5,39,647,323,1,322,21,1,0,0,0,23,49,37,77,10,0,95,4,5,0.497681607,0.065217391,0.00310559,0,0,0,0.071428571,0.152173913,0.114906832,0.239130435,0.031055901,0,0.295031056,0.01242236,0.01552795
7,3115,JIPH,1,1,0,,4000,368,76,530,322,2,320,17,3,0,0,0,13,62,11,58,20,0,133,2,1,0.603773585,0.053125,0.009375,0,0,0,0.040625,0.19375,0.034375,0.18125,0.0625,0,0.415625,0.00625,0.003125
7,3116,JIPH,1,1,0,,4000,369,181,673,467,2,465,25,5,0,0,1,24,71,50,102,16,1,156,5,9,0.690936107,0.053763441,0.010752688,0,0,0.002150538,0.051612903,0.152688172,0.107526882,0.219354839,0.034408602,0.002150538,0.335483871,0.010752688,0.019354839
7,3117,JIPH,1,1,0,,4000,370,181,631,459,3,456,34,2,0,1,0,25,67,33,90,22,1,165,5,11,0.722662441,0.074561404,0.004385965,0,0.002192982,0,0.054824561,0.146929825,0.072368421,0.197368421,0.048245614,0.002192982,0.361842105,0.010964912,0.024122807
7,3118,JIPH,1,1,0,,4000,371,76,678,419,2,417,26,1,0,3,2,11,55,31,76,22,0,184,1,5,0.615044248,0.06235012,0.002398082,0,0.007194245,0.004796163,0.026378897,0.131894484,0.074340528,0.182254197,0.052757794,0,0.441247002,0.002398082,0.011990408
7,3119,JIPH,1,1,0,,4000,372,138,674,487,2,485,31,8,0,0,1,17,79,30,107,27,0,178,4,3,0.71958457,0.063917526,0.016494845,0,0,0.002061856,0.035051546,0.162886598,0.06185567,0.220618557,0.055670103,0,0.367010309,0.008247423,0.006185567
7,3120,JIPH,1,1,0,,4000,409,75,608,388,2,386,28,1,15,0,0,33,52,17,60,25,1,136,9,9,0.634868421,0.07253886,0.002590674,0.038860104,0,0,0.085492228,0.134715026,0.044041451,0.155440415,0.064766839,0.002590674,0.352331606,0.023316062,0.023316062
7,3121,JIPH,1,1,0,,4000,410,75,449,287,1,286,35,0,0,2,3,4,30,15,28,29,3,128,3,6,0.636971047,0.122377622,0,0,0.006993007,0.01048951,0.013986014,0.104895105,0.052447552,0.097902098,0.101398601,0.01048951,0.447552448,0.01048951,0.020979021
7,3122,JIPH,1,1,0,,4000,420,138,507,190,3,187,15,1,0,2,1,6,17,24,34,14,0,67,2,4,0.368836292,0.080213904,0.005347594,0,0.010695187,0.005347594,0.032085561,0.090909091,0.128342246,0.181818182,0.07486631,0,0.35828877,0.010695187,0.021390374
7,3123,JIPH,1,1,0,,4000,438,76,684,503,0,503,26,6,1,0,0,20,91,12,112,20,0,199,9,7,0.735380117,0.051689861,0.011928429,0.001988072,0,0,0.039761431,0.180914513,0.023856859,0.222664016,0.039761431,0,0.395626243,0.017892644,0.013916501
7,3124,JIPH,1,1,0,,4000,446,75,414,266,0,266,24,2,0,2,0,21,31,15,51,14,0,95,4,7,0.642512077,0.090225564,0.007518797,0,0.007518797,0,0.078947368,0.116541353,0.056390977,0.191729323,0.052631579,0,0.357142857,0.015037594,0.026315789
7,3125,JIPH,1,1,0,,4000,450,180,679,468,3,465,26,8,1,0,0,26,89,33,78,22,1,172,6,3,0.684830633,0.055913978,0.017204301,0.002150538,0,0,0.055913978,0.191397849,0.070967742,0.167741935,0.047311828,0.002150538,0.369892473,0.012903226,0.006451613
7,3126,JIPH,1,1,0,,4000,453.1,194,572,390,1,389,15,3,0,2,7,13,72,12,66,28,1,165,1,4,0.68006993,0.038560411,0.007712082,0,0.005141388,0.017994859,0.033419023,0.185089974,0.030848329,0.16966581,0.071979434,0.002570694,0.424164524,0.002570694,0.010282776
7,3127,JIPH,1,1,0,,4000,453.2,194,571,424,1,423,18,8,0,0,3,15,69,18,65,33,0,186,2,6,0.740805604,0.042553191,0.01891253,0,0,0.007092199,0.035460993,0.163120567,0.042553191,0.153664303,0.078014184,0,0.439716312,0.004728132,0.014184397
7,3128,JIPH,1,1,0,,4000,462,75,522,381,0,381,16,5,4,0,0,31,71,15,111,11,0,104,4,9,0.729885057,0.041994751,0.01312336,0.010498688,0,0,0.081364829,0.186351706,0.039370079,0.291338583,0.028871391,0,0.272965879,0.010498688,0.023622047
7,3129,JIPH,1,1,0,,4000,465,75,603,441,2,439,21,3,0,0,0,28,78,13,104,10,0,168,7,7,0.728026534,0.047835991,0.006833713,0,0,0,0.063781321,0.177676538,0.029612756,0.23690205,0.022779043,0,0.382687927,0.01594533,0.01594533
7,3130,JIPH,1,1,0,,4000,961,75,582,372,1,371,12,4,0,0,1,25,76,15,80,6,0,142,4,6,0.637457045,0.032345013,0.010781671,0,0,0.002695418,0.067385445,0.204851752,0.040431267,0.215633423,0.016172507,0,0.382749326,0.010781671,0.016172507
7,3131,JIPH,1,1,0,,4000,350.1,71,579,361,1,360,10,2,8,0,0,48,36,21,138,6,0,72,11,8,0.621761658,0.027777778,0.005555556,0.022222222,0,0,0.133333333,0.1,0.058333333,0.383333333,0.016666667,0,0.2,0.030555556,0.022222222
7,3132,JIPH,1,1,0,,4000,350.2,71,579,381,0,381,17,3,22,0,1,50,62,24,104,10,0,69,16,3,0.658031088,0.044619423,0.007874016,0.057742782,0,0.002624672,0.131233596,0.162729659,0.062992126,0.272965879,0.026246719,0,0.181102362,0.041994751,0.007874016
7,3133,JIPH,1,1,0,,4000,350.3,71,579,350,1,349,12,7,28,0,2,47,25,16,92,5,0,80,28,7,0.602763385,0.034383954,0.020057307,0.080229226,0,0.005730659,0.134670487,0.071633238,0.045845272,0.263610315,0.014326648,0,0.229226361,0.080229226,0.020057307
7,3134,JIPH,1,1,0,,4000,350.4,71,579,337,2,335,13,10,25,0,0,30,31,15,82,8,0,93,21,7,0.578583765,0.03880597,0.029850746,0.074626866,0,0,0.089552239,0.092537313,0.044776119,0.244776119,0.023880597,0,0.27761194,0.062686567,0.020895522
7,3135,JIPH,1,1,0,,4000,355.1,44,613,391,1,390,16,11,4,0,0,66,34,24,111,9,0,57,54,4,0.636215334,0.041025641,0.028205128,0.01025641,0,0,0.169230769,0.087179487,0.061538462,0.284615385,0.023076923,0,0.146153846,0.138461538,0.01025641
7,3136,JIPH,1,1,0,,4000,355.2,44,613,379,5,374,15,14,7,0,1,82,34,25,106,10,0,58,16,6,0.610114192,0.040106952,0.037433155,0.018716578,0,0.002673797,0.219251337,0.090909091,0.06684492,0.28342246,0.026737968,0,0.155080214,0.042780749,0.016042781
7,3137,JIPH,1,1,0,,4000,355.3,44,613,388,0,388,15,21,19,0,0,75,44,26,98,5,0,65,14,6,0.632952692,0.038659794,0.054123711,0.048969072,0,0,0.193298969,0.113402062,0.067010309,0.25257732,0.012886598,0,0.167525773,0.036082474,0.015463918
7,3138,JIPH,1,1,0,,4000,355.4,44,613,382,4,378,15,16,18,0,0,80,32,27,90,4,0,75,12,9,0.616639478,0.03968254,0.042328042,0.047619048,0,0,0.211640212,0.084656085,0.071428571,0.238095238,0.010582011,0,0.198412698,0.031746032,0.023809524
7,3139,JIPH,1,1,0,,4000,355.5,44,613,355,2,353,9,17,10,0,1,60,45,17,75,10,0,67,33,9,0.575856444,0.025495751,0.04815864,0.028328612,0,0.002832861,0.169971671,0.127478754,0.04815864,0.212464589,0.028328612,0,0.1898017,0.093484419,0.025495751
7,3140,JIPH,1,1,0,,4000,355.6,44,613,377,1,376,9,15,13,1,1,79,31,33,73,8,1,78,22,12,0.613376835,0.02393617,0.039893617,0.034574468,0.002659574,0.002659574,0.210106383,0.082446809,0.087765957,0.194148936,0.021276596,0.002659574,0.207446809,0.058510638,0.031914894
7,3141,JIPH,1,1,0,,4000,355.7,44,613,407,5,402,15,17,6,0,0,92,29,30,89,5,0,82,34,3,0.655791191,0.037313433,0.042288557,0.014925373,0,0,0.228855721,0.072139303,0.074626866,0.221393035,0.012437811,0,0.2039801,0.084577114,0.007462687
7,3142,JIPH,1,1,0,,4000,360.1,132,594,409,0,409,23,0,1,0,2,18,57,42,70,18,1,166,1,10,0.688552189,0.056234719,0,0.002444988,0,0.004889976,0.04400978,0.139364303,0.102689487,0.171149144,0.04400978,0.002444988,0.405867971,0.002444988,0.024449878
